Department,Extracurricular_Activities,Internet_Access_at_Home,Midterm_Score,Assignments_Avg,Projects_Score,Quizzes_Avg,Attendance (%),Phone_Screen_Time (hrs/day),Sleep_Hours_per_Night,Study_Hours_per_Week,Overall_Percentage,Grade
Civil,Yes,Yes,44,50,44,45,62,7.481940737438987,4.871164000049517,22.334065379367754,49.0,F
EEE,No,Yes,91,98,98,95,65,6.995760566235488,6.804679446361039,23.176419040384754,89.4,A+
EEE,No,No,97,91,92,91,91,3.725834572852127,6.167043857070253,29.20164530126897,92.4,A+
Mechanical,Yes,No,71,74,70,72,60,3.382693863742844,5.906271774320074,12.401637750973677,69.4,B
IT,No,No,76,71,70,71,98,4.161472968631865,7.426919786023589,28.602369648259113,77.2,B
IT,No,Yes,75,77,78,73,77,4.096756185237355,4.18427667870187,18.59694802902794,76.0,B
EEE,No,Yes,48,48,38,52,60,5.195102723114608,4.748433691669012,24.554850901161313,49.2,F
EEE,No,Yes,83,86,81,80,95,5.43388218169489,7.222103654304227,14.947104388925576,85.0,A
Civil,No,No,66,61,65,67,64,4.711354881503313,7.605858304578829,22.635817392435072,64.6,C
IT,No,Yes,67,67,62,66,91,2.8104816564612514,5.872243451181857,10.826252463115388,70.6,C
Civil,Yes,No,61,64,67,67,62,5.840992644376393,4.191700703824097,22.7474027217806,64.2,C
IT,No,No,86,81,85,84,79,3.0995694285864452,4.076671550099912,15.799734286586022,83.0,A
Mechanical,Yes,Yes,97,90,97,98,63,7.586127494366454,7.30735553484751,21.67428792477268,89.0,A+
Mechanical,No,No,78,73,70,70,95,5.2480186546065,5.955117552918664,15.199859056203808,77.2,B
Mechanical,Yes,No,92,99,92,94,81,1.6425934606940933,4.376627953074241,12.785332734782354,91.6,A+
EEE,Yes,No,86,84,81,85,94,2.8099008454817214,5.3488499616251435,15.05651034208855,86.0,A
IT,Yes,No,95,98,90,94,86,2.431812152186243,6.856256328894457,17.349537178271568,92.6,A+
IT,No,No,50,56,38,57,45,2.2619007521286325,6.5077914209670205,21.034170480632557,49.2,F
Mechanical,No,Yes,65,63,60,66,67,5.745080312404218,5.908640185646326,9.026155374017002,64.2,C
EEE,Yes,Yes,77,71,74,75,72,6.273190523154799,6.865301373904112,21.73463559174673,73.8,B
Mechanical,Yes,No,63,63,66,68,82,3.0851343206595536,6.241519440547073,14.948931932394231,68.4,C
Civil,Yes,Yes,33,55,57,34,39,3.119415146496847,4.801441216013801,18.564255085201694,43.6,F
Civil,No,Yes,71,73,72,73,98,4.27280694785636,5.616880175572865,16.237069052526998,77.4,B
Mechanical,No,Yes,71,77,78,73,63,2.681590164768817,5.120865627962284,6.328015604975027,72.4,B
EEE,No,No,31,56,41,41,53,2.9981345103990584,6.4602046621142595,29.477804243620056,44.4,F
Civil,No,No,42,48,38,44,61,2.239815980748611,6.113378773746216,25.089190035007753,46.6,F
Mechanical,Yes,Yes,85,81,83,81,85,5.749438180554069,5.292398806665349,29.693738477479712,83.0,A
Civil,Yes,Yes,97,98,92,96,87,1.4830531482897142,7.763138082012432,17.673010949045867,94.0,A+
IT,No,Yes,75,77,77,76,85,6.759250103355862,7.724236123548801,20.585953342352802,78.0,B
EEE,Yes,Yes,90,94,95,92,96,4.86935476784843,6.289169876683353,29.508289592901143,93.4,A+
Civil,Yes,No,67,60,61,67,61,6.677742281401116,7.5140688362560635,6.786284515235559,63.2,C
EEE,Yes,Yes,65,61,63,68,91,1.1200617648762987,7.280614634742591,26.994951432797986,69.6,C
IT,No,No,31,49,45,39,63,1.4963554563228922,7.070026781581456,6.781317133034124,45.4,F
Mechanical,Yes,Yes,78,73,72,77,90,1.1851283181836723,5.342228806786629,29.400503938112355,78.0,B
IT,No,Yes,91,98,91,98,98,4.652110326453492,5.370613952483661,18.30612472065748,95.2,A+
Mechanical,Yes,No,64,68,68,61,70,4.829428503590384,7.820113049063705,17.417653242419064,66.2,C
IT,Yes,Yes,77,76,78,70,68,4.458880187988894,6.4811152684033715,18.605000052840694,73.8,B
IT,No,No,64,66,63,66,82,1.5017556577273425,6.824851943860262,5.849283033323772,68.2,C
EEE,Yes,No,54,39,34,45,34,1.2129562007529897,6.691801600985475,25.409943159039265,41.2,F
IT,Yes,Yes,74,78,75,74,88,2.538059250772778,5.754686787212195,24.550045639848534,77.8,B
Mechanical,Yes,No,84,84,87,88,72,3.12112254887421,7.866190066208329,20.702988281089297,83.0,A
IT,No,No,76,74,70,75,67,4.054109966831123,7.849211932697107,25.85346651308963,72.4,B
Civil,No,No,72,77,77,70,99,4.554951001962369,4.64894219256231,15.408737469910792,79.0,B
EEE,No,Yes,77,76,70,74,77,2.5407688101341446,4.804691868455603,28.062472407562577,74.8,B
IT,Yes,Yes,87,80,84,81,77,1.2794577279462587,5.7963140565395035,19.44032701592834,81.8,A
Civil,Yes,Yes,85,80,88,84,87,1.6028127735446165,6.236546625851874,17.569586046167014,84.8,A
EEE,No,Yes,86,83,83,81,95,3.111108089114861,4.753210099668426,12.593376155627485,85.6,A
Mechanical,No,No,90,97,98,93,65,5.271576046343489,4.541416329110742,23.784377150726144,88.6,A+
EEE,No,No,80,83,84,88,82,5.742243479679813,6.1030813467329015,22.952543448900563,83.4,A
Civil,No,No,31,54,45,43,57,2.9691732932951975,7.559858430003636,29.178029456368687,46.0,F
IT,No,Yes,37,51,39,52,62,3.7660437594834573,6.615158603346892,15.95079457836174,48.2,F
Mechanical,Yes,Yes,77,74,75,72,76,4.874716197500283,6.464443201662885,16.858139263757273,74.8,B
EEE,Yes,Yes,61,66,63,62,83,3.274943266845119,6.259999884727662,27.03686941740679,67.0,C
Mechanical,Yes,Yes,61,66,64,66,63,1.3758803155756198,5.253622245898225,8.735797553550476,64.0,C
IT,Yes,Yes,54,57,51,42,41,5.845258134806195,6.024957066388632,18.458233231495576,49.0,F
IT,Yes,No,70,73,71,77,78,7.368087865539379,7.9295622180702665,9.95077366577734,73.8,B
EEE,No,Yes,63,63,61,68,94,1.7684806756928313,6.2921118409268875,5.594417557547155,69.8,C
Civil,No,Yes,75,72,77,76,60,6.5168325796165325,7.341944622573185,9.066305454747514,72.0,B
IT,Yes,No,94,93,99,91,62,6.814581545956749,5.380768579525102,24.345863080033507,87.8,A+
Mechanical,No,No,64,62,67,63,84,3.2130548424483,5.935613972087365,25.35137180780023,68.0,C
EEE,No,Yes,88,84,86,82,85,5.839912402592065,5.047004400537929,20.606018424937954,85.0,A
EEE,Yes,No,71,74,70,77,93,2.649508275949953,7.57809294764389,9.606626904268593,77.0,B
Mechanical,No,Yes,71,77,74,70,82,2.7727175412817555,7.822485519125424,5.715779845891321,74.8,B
IT,No,Yes,75,77,73,78,99,3.3935414550230862,7.69687373937064,5.609774827752418,80.4,B
Mechanical,Yes,No,73,71,73,77,64,6.890078319693713,6.470778344754363,21.110579240745416,71.6,B
EEE,No,No,72,70,76,73,73,7.529923549522094,4.304338907062029,17.527992520633703,72.8,B
Mechanical,Yes,No,64,67,62,68,68,4.223691317954634,5.922482934466576,19.017793478782956,65.8,C
Civil,Yes,Yes,56,39,38,42,32,1.8183219959603387,5.995949055099199,24.859159960555864,41.4,F
IT,Yes,Yes,64,63,68,68,90,1.845883159337714,4.88513626365983,13.181498629238307,70.6,C
Civil,No,No,77,75,73,77,68,7.122240561522161,6.255468127567067,17.91110854757054,74.0,B
Civil,No,Yes,52,36,53,45,69,5.740330657837498,6.7912187939776345,18.39839982822678,51.0,F
IT,No,Yes,71,70,72,74,90,7.277225849354212,4.842826660299625,10.688346923411583,75.4,B
Mechanical,No,Yes,84,86,81,85,67,5.436278610332354,4.562029212434373,16.07377526869832,80.6,A
IT,Yes,Yes,83,82,87,82,82,2.508590002834382,4.884286211255967,23.230273712521328,83.2,A
EEE,No,No,83,86,85,81,74,2.920692236418112,7.606332021148271,10.38011199332982,81.8,A
EEE,No,Yes,92,91,94,94,64,5.192849557240474,4.459731988238268,7.346432120583906,87.0,A+
IT,Yes,No,96,91,99,95,94,2.884702616645667,5.509136652418491,5.501779944443159,95.0,A+
EEE,Yes,No,48,33,45,45,45,7.315542005782619,4.199068786354302,18.102788530673877,43.2,F
IT,Yes,No,85,88,86,84,93,1.190750083655706,6.094345940885812,10.456496817343236,87.2,A
Mechanical,No,No,92,95,92,90,89,4.24180299686258,5.113830185494292,21.367726883907476,91.6,A+
EEE,No,No,98,90,90,90,94,5.109431953908056,4.673777540570878,21.06439922367974,92.4,A+
Mechanical,No,No,75,72,77,78,96,6.49153921607352,4.741415902887399,20.858233931434484,79.6,B
EEE,No,No,38,54,37,53,49,2.480435205258451,6.218767011389098,8.14596726284173,46.2,F
EEE,No,Yes,65,67,66,67,63,1.7882500432751827,7.648257811505557,9.865741180080615,65.6,C
Mechanical,No,No,64,68,60,67,76,4.006843864644729,5.9497618950391535,8.45069022344742,67.0,C
EEE,No,No,86,83,87,84,84,6.716586702411365,7.5409555148302605,7.167664189891005,84.8,A
Civil,No,Yes,94,96,97,90,60,2.0529182377246973,6.3765228614085405,14.522271415775538,87.4,A+
EEE,No,Yes,66,68,63,63,97,5.728189326162753,4.351465323727771,22.077004336853385,71.4,C
Civil,Yes,Yes,75,71,77,78,77,5.038182924838621,4.163806128597919,18.182991989996495,75.6,B
Mechanical,Yes,Yes,60,60,65,62,66,2.5610884898831463,6.102524112001479,7.281264232056133,62.6,C
IT,Yes,No,47,41,33,44,56,4.0287007374238595,7.111605977948148,18.84930136465318,44.2,F
Civil,Yes,Yes,90,96,99,94,80,3.4021714722086074,6.916693950197792,21.307291214798493,91.8,A+
EEE,Yes,Yes,94,99,94,96,68,2.2130602404959205,4.625748170684345,11.256072454114882,90.2,A+
Mechanical,Yes,No,55,55,36,57,39,6.960715637012456,6.492692972125571,13.689797055744073,48.4,F
IT,Yes,No,82,83,81,82,78,3.6798337633790466,6.522541179932322,15.753568302420657,81.2,A
Mechanical,No,Yes,51,33,47,52,55,2.2830535449159512,7.212077529197466,16.915179537187104,47.6,F
Civil,No,Yes,62,68,67,60,69,7.13919089883146,4.723892255912009,24.931475641202688,65.2,C
IT,Yes,Yes,76,74,73,74,64,7.668494915606029,5.775952857368122,9.367714801219641,72.2,B
Mechanical,No,No,62,61,63,68,95,2.48301232004859,4.236041880892003,18.436701612632632,69.8,C
Mechanical,No,No,88,83,85,87,71,4.935013276793095,6.21081556018216,7.868548958454797,82.8,A
Civil,Yes,Yes,95,95,91,96,61,6.114553571674723,5.860822449134872,6.50355856501963,87.6,A+
IT,Yes,No,76,70,70,71,85,6.208886800000592,7.223171463832939,11.78470470591912,74.4,B
Mechanical,Yes,No,85,80,83,85,70,1.180387191350458,6.414115226004483,21.48764954128318,80.6,A
Mechanical,No,Yes,87,84,84,84,85,7.069081248374203,6.677073167003339,16.20213718207691,84.8,A
EEE,No,No,82,80,83,85,70,5.896695092818003,5.6480709558066255,8.459939649203115,80.0,A
EEE,No,No,36,39,39,48,57,4.431610570233547,7.368031247354437,16.8825918666905,43.8,F
Mechanical,No,Yes,39,41,57,35,58,1.1391593608809627,6.164882512131576,28.91501419418269,46.0,F
Civil,Yes,No,85,83,86,84,85,2.177656053759443,4.75973897464408,16.517804283706887,84.6,A
IT,No,No,82,81,81,86,93,2.879935172175498,4.403912427271044,9.187277227352693,84.6,A
IT,Yes,No,72,70,76,74,96,7.680810568817462,5.914334929731094,22.477655134992446,77.6,B
Civil,Yes,Yes,76,75,70,78,78,4.070280051577505,7.041246604417696,15.508332735796063,75.4,B
IT,Yes,Yes,41,41,50,56,48,5.253742930421067,6.0953723149473795,28.608802086793755,47.2,F
Mechanical,Yes,Yes,88,80,81,83,78,7.070241481159465,7.823372588700655,10.917882646121743,82.0,A
IT,No,Yes,99,91,95,90,95,3.725069298293836,5.1547749470827995,13.891817911623729,94.0,A+
Mechanical,No,Yes,88,86,84,87,93,3.429436579495765,6.188950081682572,29.794322024481236,87.6,A
Civil,Yes,No,33,52,55,51,49,4.176865168798863,7.517305996063294,27.398362407297554,48.0,F
Mechanical,Yes,Yes,70,73,71,73,83,1.155907185470567,7.476486457124139,18.85321790526141,74.0,B
EEE,No,No,87,80,88,83,75,4.328245243183843,7.027710637365766,22.228027262393955,82.6,A
IT,No,Yes,53,39,49,32,66,3.6653080350272833,5.33160338474752,26.393950110013254,47.8,F
IT,Yes,Yes,92,96,92,97,74,4.7342276438342505,7.575570332203831,24.71493028061327,90.2,A+
Mechanical,No,No,73,76,70,74,78,7.047683754066574,5.195452755147471,9.824600198475714,74.2,B
EEE,Yes,No,61,61,63,63,72,6.921869047122092,7.249609936125261,16.91208019638176,64.0,C
EEE,No,Yes,40,35,30,31,44,1.5235765359785751,7.954098669303686,21.8699107400389,36.0,F
IT,Yes,No,85,83,84,85,96,4.934776178362607,4.023458911548645,6.962746711340246,86.6,A
Mechanical,Yes,No,88,81,82,83,96,3.233864428743238,5.879661488134381,17.562271920673304,86.0,A
IT,Yes,Yes,66,60,60,66,88,1.217662353601392,5.845604763302305,16.568998522349325,68.0,C
EEE,No,Yes,61,60,64,68,74,7.990279989262179,6.518564936929829,24.878518062788057,65.4,C
IT,Yes,Yes,92,90,94,99,73,5.974640227800512,4.443563283247325,15.983412546644253,89.6,A+
IT,No,No,96,95,99,96,74,6.325959316515472,4.750889622769009,7.209623674612968,92.0,A+
Civil,Yes,No,92,93,99,95,86,3.192443827491218,4.5882474022663535,17.19627992981016,93.0,A+
Civil,Yes,No,77,70,76,72,84,1.350250855043297,4.277581259762169,25.066979067647974,75.8,B
Mechanical,Yes,No,75,78,78,74,73,7.380178024183875,4.646851113320432,14.222063038897229,75.6,B
Mechanical,Yes,No,35,47,55,34,35,7.680650201546252,4.843877158846798,17.598225193106103,41.2,F
Mechanical,Yes,No,88,82,80,80,64,5.25444907024821,4.335163890193046,21.07652483850074,78.8,A
IT,No,No,32,54,54,41,58,7.004606560978135,4.232604482265605,18.162890413040756,47.8,F
Mechanical,No,No,52,48,46,53,42,1.7811791400487569,6.7432606646881785,12.653982311653282,48.2,F
EEE,No,Yes,84,83,84,83,97,4.522542904010441,7.060595399445056,17.132265851542883,86.2,A
Civil,Yes,Yes,70,73,73,70,73,3.3776243433700994,6.831791306804757,18.93561861675355,71.8,B
EEE,Yes,No,92,92,95,90,66,7.725463860408839,5.663629464587763,26.156132300476234,87.0,A+
EEE,No,No,78,73,78,73,90,4.697586254090099,6.647513552178765,10.18673595147193,78.4,B
Civil,No,No,60,63,60,67,94,3.857867417484981,5.238722257405824,12.427928953196048,68.8,C
EEE,No,Yes,95,94,92,98,73,6.362453435747118,7.153789373013195,21.624622586899882,90.4,A+
Mechanical,No,No,98,98,94,99,60,5.756849489937359,4.89956086726365,15.784516219351866,89.8,A+
Civil,No,Yes,33,49,52,41,44,6.8396690074844795,5.90493125406865,29.69433330342806,43.8,F
IT,No,Yes,72,70,77,72,67,7.223913749934009,5.871396733168172,21.43610817943662,71.6,B
Civil,Yes,No,86,80,82,83,96,5.565925776293351,5.838578389542949,21.894032322380596,85.4,A
Mechanical,Yes,Yes,67,67,65,67,84,5.952183542130309,5.917922524764003,19.61520898887896,70.0,C
Mechanical,No,No,73,71,72,77,71,3.9968635747286227,4.782831006555151,5.696244439568893,72.8,B
Civil,No,Yes,82,80,87,81,76,1.0273987401477345,4.908830711328018,15.160157170024886,81.2,A
IT,Yes,Yes,42,45,31,42,47,1.331449841287876,4.78391488996667,19.548591037644577,41.4,F
Mechanical,No,Yes,80,81,88,87,83,5.111589080029039,4.341609937163495,16.245099767610718,83.8,A
Mechanical,Yes,Yes,68,63,68,62,87,5.916772997782988,6.2282637307356685,26.32390284184372,69.6,C
EEE,Yes,Yes,62,65,65,68,68,4.038497572711863,7.714088300169719,19.75747679388999,65.6,C
EEE,No,Yes,67,68,66,64,84,5.073912646652511,6.677880015674397,13.146102270623192,69.8,C
EEE,No,Yes,30,48,52,45,44,7.739856432699643,6.507727323719431,24.615103133611704,43.8,F
IT,Yes,Yes,88,85,85,81,99,4.301546435254167,4.365687967268553,20.642047806533817,87.6,A
IT,Yes,Yes,91,90,94,94,91,2.9520994681452732,6.801431319891085,26.166528555957647,92.0,A+
Civil,No,Yes,91,99,98,98,67,7.839729631361013,4.412485449632303,18.694617359582985,90.6,A+
Civil,Yes,Yes,65,61,62,65,62,2.1970759809275986,5.703474243532575,9.679327873173674,63.0,C
Civil,No,Yes,61,68,64,62,63,4.964181350633732,6.848218134764909,26.049302967682394,63.6,C
IT,No,No,55,40,55,39,30,6.525657434233471,4.67241019922072,13.636159645137836,43.8,F
Mechanical,Yes,Yes,96,94,97,93,82,1.895067608556923,7.062187002063443,5.000290868884154,92.4,A+
IT,Yes,No,82,85,87,88,94,1.2107271054792326,7.845969298296449,21.696697667520336,87.2,A
Civil,No,Yes,88,87,80,87,96,5.241978770897179,7.397785624902943,6.124920530885609,87.6,A
EEE,No,Yes,91,95,93,93,80,7.208474301464887,6.583243250620824,12.147669730979004,90.4,A+
IT,Yes,No,72,74,72,74,89,4.613734762400423,4.614997248411672,28.043166736291536,76.2,B
Civil,No,No,61,62,68,68,81,2.625860080582677,7.589931539181698,26.569713641784766,68.0,C
Mechanical,Yes,No,65,68,64,61,96,2.0696406652279826,6.5074144850141336,6.840456538342042,70.8,C
EEE,Yes,Yes,77,75,74,77,62,3.451656300289537,7.6683940206871775,8.34937166874453,73.0,B
Civil,No,No,43,46,31,47,41,3.3878561890002006,4.781933625454012,8.753346145750639,41.6,F
EEE,Yes,Yes,93,99,97,95,65,3.015507315330083,6.459801052610618,27.79631022107412,89.8,A+
Civil,No,No,76,74,77,74,72,1.0585596198890093,4.330668151946169,8.154239753718418,74.6,B
EEE,Yes,No,76,78,75,70,63,3.7701580435670303,4.721423873126607,26.037893101553077,72.4,B
IT,No,Yes,76,74,77,78,63,2.5949023165355043,5.960887898614963,13.957236590597056,73.6,B
Mechanical,Yes,No,40,30,41,54,38,6.641505563116259,5.039665895430895,12.515513996391052,40.6,F
IT,Yes,No,65,66,62,63,62,6.5999417078887435,7.743187363581811,15.080736817019895,63.6,C
IT,Yes,Yes,86,88,80,83,89,3.3867659442373927,7.221865132162347,13.465280727815813,85.2,A
Civil,Yes,Yes,49,51,52,55,44,7.283936585308063,7.918766985743314,21.19148964100737,50.2,F
EEE,No,Yes,73,77,78,76,73,1.845456657028051,5.704461115323118,12.188836410523123,75.4,B
Civil,No,Yes,90,93,99,95,98,2.4060136290360594,6.772775763290724,25.536018200246662,95.0,A+
Civil,Yes,Yes,77,74,76,72,61,2.78502556750753,5.050200920080001,5.981326326774997,72.0,B
Civil,No,Yes,54,33,52,50,50,7.223294823831128,7.3431497458088,20.207725702588988,47.8,F
Mechanical,No,No,47,38,37,43,57,4.042861600158574,6.266405387800765,5.561174179044557,44.4,F
IT,Yes,No,88,86,83,82,69,2.4481031279560144,5.432876164972291,8.734984711344307,81.6,A
Mechanical,No,No,86,83,81,84,81,6.093417963897821,7.690415028375831,24.055301457854426,83.0,A
Civil,Yes,No,88,83,81,81,96,4.175009667306224,4.152196713240364,23.21592555792248,85.8,A
Mechanical,No,Yes,67,68,65,61,81,4.2116486798832495,7.9345701241312465,14.811121213564261,68.4,C
IT,No,Yes,67,67,61,68,65,5.131773556817861,4.7675068524094275,19.52765611744741,65.6,C
Mechanical,No,No,52,35,53,54,53,6.310540149197131,6.4057063408992025,13.681930871906749,49.4,F
Mechanical,No,Yes,62,67,68,66,95,4.9200279246024285,5.801560305623724,21.166818828997627,71.6,C
EEE,No,No,83,84,85,82,67,4.664945056708991,5.129049881651731,12.451891263120569,80.2,A
Mechanical,No,Yes,80,83,86,88,64,6.804054481988979,6.032566874660777,20.5060338567228,80.2,A
Mechanical,Yes,Yes,77,77,76,71,75,5.0556580914356415,4.809108724362676,11.756221876542853,75.2,B
Mechanical,No,No,73,72,71,78,75,3.8654144461767483,7.581650844776876,9.064176716586964,73.8,B
Mechanical,No,Yes,78,77,75,73,74,1.5836533763813168,7.714031007775114,19.493427873494298,75.4,B
Civil,Yes,Yes,82,87,85,87,98,2.1865286430624105,4.203899508089769,20.43822787655779,87.8,A
IT,No,Yes,86,84,87,83,93,2.6300098981326596,5.9680069177283315,12.755882093617618,86.6,A
EEE,Yes,No,55,41,48,35,40,3.6757914025948324,6.590313963227436,29.1569062974349,43.8,F
EEE,Yes,No,34,49,50,39,67,4.560045453081006,4.3298323119358155,23.39868004308056,47.8,F
Mechanical,Yes,No,61,61,60,63,93,1.06690730303648,4.948526409533292,10.875719677953342,67.6,C
Mechanical,Yes,Yes,75,73,75,73,82,5.433185221056274,5.849960841622373,18.901310606999026,75.6,B
IT,No,No,81,88,82,81,79,4.38381565566103,4.446543717584246,7.885073982860203,82.2,A
Civil,Yes,Yes,93,93,92,92,76,2.0827049861826534,6.493330203619963,16.85593271750924,89.2,A+
Civil,No,Yes,85,81,81,86,82,1.4373583295047458,6.884897869995666,10.75987678786411,83.0,A
Mechanical,No,No,43,47,46,38,45,2.7341120004191115,7.4209357331313806,28.011549461130013,43.8,F
Civil,No,Yes,74,75,74,70,98,7.692137973405969,4.858940500486253,17.916606496096858,78.2,B
Civil,Yes,Yes,73,71,77,74,97,7.0393954422145795,4.651610617909576,25.31034144059751,78.4,B
Civil,No,No,99,98,96,90,71,6.30874689761977,6.555797541337047,23.975896138471246,90.8,A+
IT,Yes,No,86,86,86,82,71,2.376670626732151,7.789199997680267,10.140537192483528,82.2,A
Mechanical,Yes,Yes,58,55,34,30,40,2.664744530935443,5.715980442560658,8.05281553414985,43.4,F
EEE,Yes,Yes,86,85,85,81,81,5.507355699474353,7.337299182997594,19.433835030491693,83.6,A
IT,Yes,No,99,90,98,95,84,3.5791424394160525,7.581384356612677,21.661576188170894,93.2,A+
Civil,No,No,96,98,90,97,82,2.780741065892929,5.447412372820555,16.81233387516284,92.6,A+
Mechanical,No,Yes,80,82,83,84,94,3.045742697175715,5.1792689533870675,13.863705220715184,84.6,A
Mechanical,Yes,No,74,77,78,76,78,3.021669789678627,4.597072050676989,11.024906449897948,76.6,B
EEE,No,No,74,72,77,77,77,3.272937339807848,7.925790381716517,8.368681628272686,75.4,B
EEE,No,Yes,75,75,71,72,79,6.224196687983538,4.033418816688554,9.21497621085092,74.4,B
IT,Yes,No,94,90,96,96,84,7.317870346756966,6.021009489791428,25.661436652693542,92.0,A+
Civil,No,Yes,60,64,64,64,68,1.9594177847560688,7.396283499613968,20.411983963531114,64.0,C
Civil,No,No,48,58,49,49,39,5.174518307535576,5.376687532671277,12.038648348156585,48.6,F
Civil,Yes,Yes,77,70,71,75,76,5.126295621652728,5.884690237512567,19.335040647442597,73.8,B
Mechanical,Yes,No,78,76,76,77,64,3.5025932989906585,5.1097069392039165,21.07005125405206,74.2,B
EEE,Yes,Yes,87,81,80,82,68,6.974258872417872,6.949491888122685,27.055143430674764,79.6,A
IT,Yes,No,61,62,60,67,98,1.9537640983946731,7.591533511057928,11.064430072448415,69.6,C
IT,Yes,No,51,49,42,31,49,3.2510875825372554,6.280992499789598,10.916384486992847,44.4,F
EEE,No,Yes,91,99,98,99,61,5.782844631778207,6.439986631130484,25.829872793404107,89.6,A+
EEE,Yes,No,75,73,73,77,61,1.8858171783746407,5.906481825242162,24.090382474041416,71.8,B
